year,record_type,state,ori,agency_name,agency_type,population_group,country_division,population,agency_status,covered_by_ori,fbi_field_office,judicial_district
2023,BH,02,AZ0111200,000000000000        20210,County,Unknown,SU,PERIOR,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0111300,000000000000        20040,Unknown,Unknown,AP,ACHE JUNC,T,ION,Unknown,Unknown
2023,BH,02,AZ0111500,000000000000        20210,County,Unknown,SA,CATON,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0111700,000000000000        20210,County,Unknown,MA,RICOPA,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0119700,000000000000        20200,County,Unknown,CO,OLIDGE,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0120000,000000000000        20220,County,Unknown,NO,GALES,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0120100,000000000000,Unknown,Unknown,NO,GALES,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0120300,000000000000,Unknown,Unknown,PA,TAGONIA,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0130000,000000000000        20210,County,Unknown,PR,ESCOTT,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0130100,000000000000        20210,County,Unknown,CL,ARKDALE,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0130300,000000000000,Unknown,Unknown,CO,TTONWOOD,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0130500,000000000000,Unknown,Unknown,JE,ROME,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0130700,000000000000        20210,County,Unknown,PR,ESCOTT,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0130800,000000000000,Unknown,Unknown,PR,ESCOTT,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0131100,000000000000        20210,County,Unknown,PR,ESCOTT VA,L,LEY,Unknown,Unknown
2023,BH,02,AZ0131200,000000000000        20210,County,Unknown,CH,INO VALLE,Y,None,Unknown,Unknown
2023,BH,02,AZ0131300,000000000000        20210,County,Unknown,CA,MP VERDE,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0131400,000000000000,Unknown,Unknown,SE,DONA,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0140000,000000000000        20060,Other,Unknown,YU,MA,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0140100,000000000000,Unknown,Unknown,Pa,rker,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0140300,000000000000        20190,Unknown,Unknown,SO,MERTON,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0140500,000000000000        20120,County,Unknown,YU,MA,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0140700,000000000000        20210,County,Unknown,SO,MERTON,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0140800,000000000000        20190,Unknown,Unknown,SA,N LUIS,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0140900,000000000000        20160,County,Unknown,WE,LLTON,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0141000,000000000000,Unknown,Unknown,YU,MA,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0149700,000000000000        20200,County,Unknown,YU,MA,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0150000,000000000000        20210,County,Unknown,PA,RKER,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0150100,000000000000        20200,County,Unknown,PA,RKER,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0150200,000000000000        20210,County,Unknown,PA,RKER,Unknown,None,Unknown,Unknown
2023,BH,02,AZ0150300,000000000000        20200,County,Unknown,QU,ARTZSITE,Unknown,None,Unknown,Unknown
2023,BH,98,AZATF0200,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,98,AZATF0300,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,98,AZATF0400,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,98,AZATF0600,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZCBP1600,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZCBP2500,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZCCHPX00,000000000000        20220,County,Unknown,PH,OENIX,Unknown,None,Unknown,Unknown
2023,BH,02,AZCISPX00,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDEA0400,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDEA0700,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI00100,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI00200,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI00300,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI00400,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI00500,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI00700,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI00800,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI00900,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI01000,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI01100,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI01200,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI01300,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI01400,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI01500,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI01600,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI01700,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI01800,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI01900,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI02000,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI02100,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI02300,000000000000        20210,County,Unknown,PR,ESCOTT,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI05200,000000000000,Unknown,Unknown,SA,N CARLOS,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI05300,000000000000        20220,County,Unknown,KE,AMS CANYO,N,None,Unknown,Unknown
2023,BH,02,AZDI05500,000000000000,Unknown,Unknown,Wi,ndow Rock,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI05900,000000000000        20220,County,Unknown,PA,RKER,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI06000,000000000000        20210,State,Unknown,PE,ACH SPRIN,G,S,Unknown,Unknown
2023,BH,02,AZDI06100,000000000000,Unknown,Unknown,FO,RT MCDOWE,L,L,Unknown,Unknown
2023,BH,02,AZDI06200,000000000000        20220,County,Unknown,WH,ITERIVER,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI06300,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI06500,000000000000        20210,County,Unknown,MA,RICOPA,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI06600,000000000000        20210,County,Unknown,TU,CSON,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI06700,000000000000        20210,County,Unknown,PE,ACH SPRIN,G,S,Unknown,Unknown
2023,BH,02,AZDI06900,000000000000        20210,County,Unknown,CA,MP VERDE,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI07200,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI08100,000000000000        20210,County,Unknown,PA,YSON,Unknown,None,Unknown,Unknown
2023,BH,02,AZDI08900,000000000000        20210,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDPS0100,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZDPS2100,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZFBIPX00,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZHPB0800,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZHPB1100,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZINS0100,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZINS0200,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZINS0300,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZINS1700,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZINS3600,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZINS4000,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZINS4100,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZINS4300,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZUSC5000,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZUSC5100,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,02,AZUSC5800,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,98,BDDEA0100,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0010000,000000000000        20220,Unknown,Unknown,OA,KLAND,Unknown,None,Unknown,Unknown
2023,BH,04,CA0010100,000000000000        20211,County,Unknown,AL,AMEDA,Unknown,None,Unknown,Unknown
2023,BH,04,CA0010200,000000000000        20210,Unknown,Unknown,AL,BANY,Unknown,None,Unknown,Unknown
2023,BH,04,CA0010300,000000000000        20231,State,Unknown,BE,RKELEY,Unknown,None,Unknown,Unknown
2023,BH,04,CA0010400,000000000000        20210,Tribal,Unknown,EM,ERYVILLE,Unknown,None,Unknown,Unknown
2023,BH,04,CA0010500,000000000000        20220,Tribal,Unknown,FR,EMONT,Unknown,None,Unknown,Unknown
2023,BH,04,CA0010600,000000000000        20221,City,Unknown,HA,YWARD,Unknown,None,Unknown,Unknown
2023,BH,04,CA0010700,000000000000        20230,University/College,Unknown,LI,VERMORE,Unknown,None,Unknown,Unknown
2023,BH,04,CA0010800,000000000000        20211,City,Unknown,NE,WARK,Unknown,None,Unknown,Unknown
2023,BH,04,CA0010900,000000000000,Unknown,Unknown,OA,KLAND,Unknown,None,Unknown,Unknown
2023,BH,04,CA0011000,000000000000        20220,Other,Unknown,PI,EDMONT,Unknown,None,Unknown,Unknown
2023,BH,04,CA0011100,000000000000        20250,County,Unknown,PL,EASANTON,Unknown,None,Unknown,Unknown
2023,BH,04,CA0011200,000000000000,Unknown,Unknown,SA,N LEANDRO,Unknown,None,Unknown,Unknown
2023,BH,04,CA0011300,000000000000        20220,Tribal,Unknown,UN,ION CITY,Unknown,None,Unknown,Unknown
2023,BH,04,CA0011400,000000000000        20220,Federal,Unknown,CA,STRO VALL,E,Y,Unknown,Unknown
2023,BH,04,CA0011500,000000000000        20211,State,Unknown,HA,YWARD,Unknown,None,Unknown,Unknown
2023,BH,04,CA0011600,000000000000        20250,University/College,Unknown,OA,KLAND,Unknown,None,Unknown,Unknown
2023,BH,04,CA0012100,000000000000        20241,State,Unknown,OA,KLAND,Unknown,None,Unknown,Unknown
2023,BH,04,CA0012200,000000000000,Unknown,Unknown,LI,VERMORE,Unknown,None,Unknown,Unknown
2023,BH,04,CA0012500,000000000000,Unknown,Unknown,Oa,kland,Unknown,None,Unknown,Unknown
2023,BH,04,CA0012700,000000000000,Unknown,Unknown,BE,RKELEY,Unknown,None,Unknown,Unknown
2023,BH,04,CA001280X,000000000000,Unknown,Unknown,RI,CHMOND,Unknown,None,Unknown,Unknown
2023,BH,04,CA0012900,000000000000,Unknown,Unknown,CA,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA001300X,000000000000        20220,Unknown,Unknown,OA,KLAND,Unknown,None,Unknown,Unknown
2023,BH,04,CA0013100,000000000000,Unknown,Unknown,CA,STRO VALL,E,Y,Unknown,Unknown
2023,BH,04,CA001320X,000000000000,Unknown,Unknown,LO,S ANGELES,Unknown,None,Unknown,Unknown
2023,BH,04,CA0014100,000000000000        20210,University/College,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0019700,000000000000        20220,Unknown,Unknown,BE,RKELEY,Unknown,None,Unknown,Unknown
2023,BH,04,CA0019800,000000000000,Unknown,Unknown,OA,KLAND,Unknown,None,Unknown,Unknown
2023,BH,04,CA0019900,000000000000        20211,County,Unknown,HA,YWARD,Unknown,None,Unknown,Unknown
2023,BH,04,CA0019916,000000000000        20211,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0019945,000000000000        20211,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0019947,000000000000        20211,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0019970,000000000000        20211,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0019975,000000000000        20211,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0019990,000000000000        20211,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0019991,000000000000        20211,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0020000,000000000000        20220,Unknown,Unknown,MA,RKLEEVILL,E,None,Unknown,Unknown
2023,BH,04,CA0029900,000000000000        20211,County,Unknown,SO,UTH LAKE,T,AHOE,Unknown,Unknown
2023,BH,04,CA0030000,000000000000        20220,Unknown,Unknown,JA,CKSON,Unknown,None,Unknown,Unknown
2023,BH,04,CA0030100,000000000000,Unknown,Unknown,JA,CKSON,Unknown,None,Unknown,Unknown
2023,BH,04,CA0030200,000000000000        20220,Unknown,Unknown,IO,NE,Unknown,None,Unknown,Unknown
2023,BH,04,CA0030300,000000000000        20220,Unknown,Unknown,JA,CKSON,Unknown,None,Unknown,Unknown
2023,BH,04,CA0030400,000000000000,Unknown,Unknown,JA,CKSON,Unknown,None,Unknown,Unknown
2023,BH,04,CA0030500,000000000000        20220,Unknown,Unknown,SU,TTER CREE,K,None,Unknown,Unknown
2023,BH,04,CA0030600,000000000000,Unknown,Unknown,OA,KLAND,Unknown,None,Unknown,Unknown
2023,BH,04,CA0039900,000000000000        20211,County,Unknown,JA,CKSON,Unknown,None,Unknown,Unknown
2023,BH,04,CA0039995,000000000000        20211,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0040000,000000000000        20220,Tribal,Unknown,OR,OVILLE,Unknown,None,Unknown,Unknown
2023,BH,04,CA0040100,000000000000,Unknown,Unknown,GR,IDLEY,Unknown,None,Unknown,Unknown
2023,BH,04,CA0040200,000000000000        20230,Federal,Unknown,CH,ICO,Unknown,None,Unknown,Unknown
2023,BH,04,CA0040300,000000000000        20220,Unknown,Unknown,GR,IDLEY,Unknown,None,Unknown,Unknown
2023,BH,04,CA0040400,000000000000        20211,City,Unknown,OR,OVILLE,Unknown,None,Unknown,Unknown
2023,BH,04,CA0040500,000000000000        20220,State,Unknown,PA,RADISE,Unknown,None,Unknown,Unknown
2023,BH,04,CA0040600,000000000000,Unknown,Unknown,OA,KLAND,Unknown,None,Unknown,Unknown
2023,BH,04,CA0040700,000000000000        20210,University/College,Unknown,OR,OVILLE,Unknown,None,Unknown,Unknown
2023,BH,04,CA0040900,000000000000,Unknown,Unknown,CH,ICO,Unknown,None,Unknown,Unknown
2023,BH,04,CA0041100,000000000000,Unknown,Unknown,LO,S ANGELES,Unknown,None,Unknown,Unknown
2023,BH,04,CA0041200,000000000000        20230,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0049700,000000000000        20220,Tribal,Unknown,CH,ICO,Unknown,None,Unknown,Unknown
2023,BH,04,CA0049800,000000000000,Unknown,Unknown,OR,OVILLE,Unknown,None,Unknown,Unknown
2023,BH,04,CA0049900,000000000000        20211,County,Unknown,CH,ICO,Unknown,None,Unknown,Unknown
2023,BH,04,CA0049940,000000000000        20211,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0049941,000000000000        20211,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0050000,000000000000        20211,State,Unknown,SA,N ANDREAS,Unknown,None,Unknown,Unknown
2023,BH,04,CA0050100,000000000000        20230,Unknown,Unknown,AN,GELS CAMP,Unknown,None,Unknown,Unknown
2023,BH,04,CA0050200,000000000000,Unknown,Unknown,OA,KLAND,Unknown,None,Unknown,Unknown
2023,BH,04,CA0050300,000000000000        20210,State,Unknown,AR,NOLD,Unknown,None,Unknown,Unknown
2023,BH,04,CA0050600,000000000000        20230,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0059900,000000000000        20211,County,Unknown,SA,N ANDREAS,Unknown,None,Unknown,Unknown
2023,BH,04,CA0059955,000000000000        20211,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0060000,000000000000        20221,State,Unknown,CO,LUSA,Unknown,None,Unknown,Unknown
2023,BH,04,CA0060100,000000000000        20221,County,Unknown,CO,LUSA,Unknown,None,Unknown,Unknown
2023,BH,04,CA0060200,000000000000        20211,City,Unknown,WI,LLIAMS,Unknown,None,Unknown,Unknown
2023,BH,04,CA0060300,000000000000,Unknown,Unknown,OA,KLAND,Unknown,None,Unknown,Unknown
2023,BH,04,CA006980X,000000000000,Unknown,Unknown,CO,LUSA,Unknown,None,Unknown,Unknown
2023,BH,04,CA0069900,000000000000        20211,County,Unknown,WI,LLIAMS,Unknown,None,Unknown,Unknown
2023,BH,04,CA0069955,000000000000        20211,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2023,BH,04,CA0070000,000000000000        20220,Other,Unknown,MA,RTINEZ,Unknown,None,Unknown,Unknown
2023,BH,04,CA0070100,000000000000        20211,State,Unknown,AN,TIOCH,Unknown,None,Unknown,Unknown
